DateTime,Probe.11,Probe.12,Probe.13,Probe.14,Probe.15,Probe.16,Probe.17,Probe.18
28/08/2012 2:20,530,530,510.1,530,530,530,530,530
28/08/2012 2:30,530,530,447.9,530,530,530,533.6,530
28/08/2012 2:40,471.9,530,530,530,530,530,530,530
28/08/2012 2:50,519,530,530,530,530,530,530,530
28/08/2012 3:00,530,530,355.6,532.9,530,530,530,530
28/08/2012 3:10,500.2,530,530,530,530,530,530,530
28/08/2012 3:20,530,530,530,530,530,530,530,530
28/08/2012 3:30,530,530,498.8,530,530,530,530,530
28/08/2012 3:40,530,491,327.3,530,506.7,530,529.8,530
28/08/2012 3:50,530,530,334.9,530,530,530,514.8,530
28/08/2012 4:00,530,530,493.1,530,530,530,530,530
28/08/2012 4:10,434.3,530,414,530,530,507,530,530
28/08/2012 4:20,530,530,530,530,530,512.6,530,530
28/08/2012 4:30,530,530,530,530,530,530,530,530
28/08/2012 4:40,530,509.8,346.2,530,530,520.2,530,492.4
28/08/2012 4:50,530,517.4,270.9,530,530,495.7,530,494.3
28/08/2012 5:00,530,500.4,487.4,530,525.6,531.5,530,530
28/08/2012 5:10,481.4,500.4,530,530,530,530,530,530
28/08/2012 5:20,530,530,479.9,529.1,530,530,514.8,530
28/08/2012 5:30,530,530,530,530,530,530,520.5,530
28/08/2012 5:40,530,500.4,434.7,530,530,530,530,530
28/08/2012 5:50,494.5,528.7,530,530,530,530,530,530
28/08/2012 6:00,530,530,530,530,530,530,530,530
28/08/2012 6:10,524.7,530,530,530,530,530,530,530
28/08/2012 6:20,530,530,530,530,530,530,529.8,530
28/08/2012 6:30,530,530,530,530,530,530,530,530
28/08/2012 6:40,530,530,408.4,530,530,530,530,530
28/08/2012 6:50,530,530,530,530,527.5,530,530,530
28/08/2012 7:00,530,530,530,530,530,530,477.1,530
28/08/2012 7:10,530,530,530,530,527.5,530,501.6,530
28/08/2012 7:20,530,530,530,530,514.3,530,533.6,530
28/08/2012 7:30,477.6,530,530,530,521.8,530,456.4,530
28/08/2012 7:40,490.8,530,530,531,474.7,530,401.8,530
28/08/2012 7:50,345.8,530,530,500.9,446.5,530,396.1,513.2
28/08/2012 8:00,296.7,530,530,431.2,395.6,530,367.8,428.3
28/08/2012 8:10,253.4,530,530,370.9,359.8,530,279.3,345.5
28/08/2012 8:20,225.2,530,530,333.2,333.5,530,260.5,298.4
28/08/2012 8:30,200.7,530,530,289.9,293.9,530,202.1,247.5
28/08/2012 8:40,181.9,530,530,261.7,252.5,530,190.8,217.4
28/08/2012 8:50,174.3,530,530,240.9,246.8,530,175.7,204.2
28/08/2012 9:00,163,530,530,222.1,226.1,530,153.1,183.5
28/08/2012 9:10,159.3,530,530,220.2,218.6,530,145.6,185.4
28/08/2012 9:20,153.6,530,530,207,209.2,530,141.8,174.1
28/08/2012 9:30,144.2,530,530,192,197.9,530,132.4,160.9
28/08/2012 9:40,140.4,530,530,184.4,188.4,530,132.4,159
28/08/2012 9:50,134.8,530,530,167.5,173.4,530,119.2,145.8
28/08/2012 10:00,129.1,530,530,161.8,165.8,530,113.6,140.2
28/08/2012 10:10,131,530,171,163.7,164,530,111.7,140.2
28/08/2012 10:20,129.1,383.3,172.9,161.9,162.1,530,113.6,142.1
28/08/2012 10:30,125.4,358.8,176.7,150.5,158.3,530,109.8,132.6
28/08/2012 10:40,127.2,530,161.6,156.2,158.3,530,107.9,136.4
28/08/2012 10:50,119.7,530,530,137.4,141.4,530,98.5,123.2
28/08/2012 11:00,117.8,530,178.5,135.5,137.6,530,98.5,119.5
28/08/2012 11:10,119.7,405.8,127.7,139.2,137.6,530,104.2,123.2
28/08/2012 11:20,115.9,530,135.2,131.7,130.1,530,94.7,117.6
28/08/2012 11:30,115.9,530,135.3,131.7,128.2,530,92.9,115.7
28/08/2012 11:40,119.7,530,127.7,137.4,131.9,530,98.5,117.6
28/08/2012 11:50,115.9,530,133.4,129.8,126.3,530,92.9,115.7
28/08/2012 12:00,117.8,530,120.2,131.7,124.4,530,92.9,115.7
28/08/2012 12:10,119.7,530,122.1,129.8,124.4,530,89.1,113.8
28/08/2012 12:20,115.9,530,116.4,122.3,116.9,530,83.4,106.3
28/08/2012 12:30,114.1,530,118.3,120.4,113.1,530,83.4,104.4
28/08/2012 12:40,116,530,124,120.4,115,530,85.4,108.2
28/08/2012 12:50,115.9,530,116.4,120.4,113.1,530,85.3,108.2
28/08/2012 13:00,114.1,530,112.6,118.5,111.2,530,83.4,106.3
28/08/2012 13:10,114.1,530,103.2,118.5,111.2,530,85.3,106.3
28/08/2012 13:20,116,530,118.3,118.5,111.2,530,83.5,106.3
28/08/2012 13:30,117.8,530,108.9,122.3,113.1,530,83.4,106.3
28/08/2012 13:40,115.9,530,114.5,120.4,111.2,530,83.4,106.3
28/08/2012 13:50,114.1,530,114.5,116.6,107.5,530,79.67,102.5
28/08/2012 14:00,115.9,530,108.9,116.6,105.6,322.1,79.68,102.5
28/08/2012 14:10,115.9,530,103.2,122.3,111.2,307,89.1,108.2
28/08/2012 14:20,114.1,530,112.6,120.4,111.2,325.8,91,111.9
28/08/2012 14:30,114.1,530,107,114.8,105.6,301.4,77.79,102.5
28/08/2012 14:40,116,530,105.1,128,113.1,389.8,89.1,110.1
28/08/2012 14:50,114.1,530,101.4,120.4,109.4,277,83.5,104.4
28/08/2012 15:00,115.9,530,107,116.6,105.6,276.9,81.6,104.4
28/08/2012 15:10,114.1,530,99.5,122.3,107.5,284.4,85.3,104.4
28/08/2012 15:20,115.9,379.4,103.2,126,111.2,282.6,91,110
28/08/2012 15:30,117.8,343.7,108.9,127.9,115,331.5,98.5,117.6
28/08/2012 15:40,117.8,368.1,108.9,127.9,115,530,94.7,113.8
28/08/2012 15:50,117.8,402,112.6,127.9,115,442.4,92.9,115.7
28/08/2012 16:00,117.8,530,105.1,126,113.1,342.7,91,111.9
28/08/2012 16:10,119.7,405.7,105.1,128,118.8,339,100.4,119.5
28/08/2012 16:20,123.5,368.1,112.7,131.7,118.8,337.1,104.2,123.2
28/08/2012 16:30,129.1,370.1,114.5,141.1,126.3,374.8,111.7,128.9
28/08/2012 16:40,131,388.9,112.6,141.1,126.3,389.8,107.9,127
28/08/2012 16:50,138.5,377.6,118.3,154.3,131.9,359.7,117.3,134.5
28/08/2012 17:00,148,366.3,118.3,165.6,137.6,352.2,130.5,149.6
28/08/2012 17:10,174.3,362.6,127.7,201.4,156.4,356,168.2,181.6
28/08/2012 17:20,193.2,334.5,137.1,254.1,171.5,371.1,211.5,228.7
28/08/2012 17:30,219.5,370.3,157.8,316.2,188.4,375,249.2,296.5
28/08/2012 17:40,244,364.7,161.6,496.8,203.5,382.6,285,321
28/08/2012 17:50,281.7,387.5,189.9,530,231.8,401.6,530,530
28/08/2012 18:00,319.4,411.9,204.9,530,263.8,414.7,530,530
28/08/2012 18:10,334.4,394.9,199.3,530,284.5,420.4,530,530
28/08/2012 18:20,394.7,387.4,203.1,530,322.2,431.7,530,458.5
28/08/2012 18:30,411.6,366.7,201.2,530,530,427.9,530,496.1
28/08/2012 18:40,483.2,317.7,184.2,530,378.7,405.3,530,467.9
28/08/2012 18:50,530,351.6,221.9,530,530,416.6,530,530
28/08/2012 19:00,423,372.3,206.8,530,530,418.5,530,530
28/08/2012 19:10,530,374.2,250.1,530,530,444.9,530,486.8
28/08/2012 19:20,471.9,351.6,221.9,530,530,467.4,530,522.5
28/08/2012 19:30,362.7,387.4,233.2,530,530,461.8,530,473.5
28/08/2012 19:40,530,406.3,265.2,523.5,484.2,503.2,530,530
28/08/2012 19:50,449.3,366.7,204.9,530.9,425.7,446.7,530,488.5
28/08/2012 20:00,383.4,362.9,263.3,530,530,471.2,530,530
28/08/2012 20:10,505.8,385.6,391.4,530,418.3,486.3,530,530
28/08/2012 20:20,530,421.3,280.3,530,501.1,482.5,530,530
28/08/2012 20:30,530,404.3,282.2,530,478.5,490,530,533.8
28/08/2012 20:40,453.1,413.8,297.2,530,530,493.8,530,530
28/08/2012 20:50,502,438.2,276.5,530,530,475,530,528.1
28/08/2012 21:00,530,404.3,257.7,530,469.1,491.9,530,530
28/08/2012 21:10,530,415.6,278.4,530,530,473.1,530,530
28/08/2012 21:20,530,442,323.6,530,530,518.3,530,530
28/08/2012 21:30,479.4,423.2,302.9,530,514.3,529.6,530,530
28/08/2012 21:40,453.1,479.7,248.3,530,530,514.5,530,494.3
28/08/2012 21:50,530,487.2,530,530,530,530,530,530
28/08/2012 22:00,530,511.7,359.4,530,530,510.8,530,526.3
28/08/2012 22:10,530,479.7,530,530,508.6,530,530,530
28/08/2012 22:20,517.1,408.1,325.5,530,530,501.3,530,494.3
28/08/2012 22:30,530,404.3,302.9,530,530,478.7,530,530
28/08/2012 22:40,530,370.4,272.7,530,530,501.3,530,530
28/08/2012 22:50,511.5,453.3,436.6,530,530,530,530,530
28/08/2012 23:00,447.4,530,425.3,530,530,530,530,530
28/08/2012 23:10,470.1,491,325.5,530,530,524,530,533.8
28/08/2012 23:20,530,447.7,325.5,530,530,490,530,531.9
28/08/2012 23:30,458.7,515.5,506.3,530,530,518.3,530,530
28/08/2012 23:40,528.4,445.8,333,530,530,497.6,530,530
28/08/2012 23:50,530,462.7,412.1,530,527.5,516.4,530,530
29/08/2012 0:00,530,506,402.7,521.6,530,530,4,530
29/08/2012 0:10,485.1,530,530,530,530,530,530,530
29/08/2012 0:20,530,530,359.4,530,530,533.4,530,528.2
29/08/2012 0:30,526.5,483.5,530,530,530,530,4,530
29/08/2012 0:40,530,528.7,331.1,530,530,530,4,530
29/08/2012 0:50,530,445.8,278.4,530,530,510.7,530,530
29/08/2012 1:00,530,464.6,530,530,530,530,530,530
29/08/2012 1:10,462.5,530,308.5,530,530,530,531.7,530
29/08/2012 1:20,530,530,530,530,530,530,530,530
29/08/2012 1:30,515.3,530,530,530,530,530,530,528.2
29/08/2012 1:40,530,442.1,530,530,533.1,530,530,530
29/08/2012 1:50,513.4,475.9,434.7,530,533.1,530,530,530
29/08/2012 2:00,530,519.2,329.2,530,530,503.2,530,498
29/08/2012 2:10,530,509.9,359.4,530,503,501.4,530,530
29/08/2012 2:20,530,474.1,476.2,530,530,530,530,530
29/08/2012 2:30,530,530,530,530,530,530,507.2,530
29/08/2012 2:40,530,530,530,530,530,530,530,530
29/08/2012 2:50,530,530,400.8,530,530,530,503.5,530
29/08/2012 3:00,530,530,530,530,530,530,530,530
29/08/2012 3:10,530,530,502.5,530,530,530,533.6,530
29/08/2012 3:20,530.3,511.7,359.4,530,530,495.7,530,483
29/08/2012 3:30,530,508,530,530,530,530,530,530
29/08/2012 3:40,507.7,530,453.5,530,533.1,530,530,530
29/08/2012 3:50,530,530,470.5,530,530,530,530,530
29/08/2012 4:00,505.8,449.5,376.3,530,530,533.3,530,530
29/08/2012 4:10,490.8,513.6,517.6,530,530,510.7,530,530
29/08/2012 4:20,530,530,530,530,531.3,530,520.4,530
29/08/2012 4:30,530,530,530,530,530,530,530,530
29/08/2012 4:40,530,530,530,527.2,530,530,530,530
29/08/2012 4:50,530.3,504.2,530,530,530,530,530,530
29/08/2012 5:00,530,530,498.7,530,530,530,530,530
29/08/2012 5:10,530,530,431,530,530,530,530,530
29/08/2012 5:20,532.2,530,398.9,530,530,533.4,530,530
29/08/2012 5:30,532.2,491,478,530,530,530,530,530
29/08/2012 5:40,530,408.1,395.2,530,530,530,530,530
29/08/2012 5:50,530,391.1,314.2,529.1,530,530,530,530
29/08/2012 6:00,530,524.9,530,530,530,530,530,530
29/08/2012 6:10,530,511.7,408.3,530,530,525.8,530,515
29/08/2012 6:20,530,475.9,423.4,530,519.9,516.4,530,530
29/08/2012 6:30,509.6,530,470.5,530,530,499.5,530,530
29/08/2012 6:40,524.7,530,530,530,530,530,530,530
29/08/2012 6:50,530,530,530,525.4,530,530,522.3,530
29/08/2012 7:00,530,530,530,530,530,530,516.6,530
29/08/2012 7:10,530,530,530,530,530,530,505.3,530
29/08/2012 7:20,530,530,530,530,530,530,509.1,530
29/08/2012 7:30,530,530,530,530,531.2,530,512.8,530
29/08/2012 7:40,530,530,530,530,503,530,486.5,530
29/08/2012 7:50,530,530,530,530,499.2,530,516.6,530
29/08/2012 8:00,530,530,530,530,530,530,530,530
29/08/2012 8:10,511.5,530,530,530,530,530,499.7,530
29/08/2012 8:20,332.6,530,530,532.9,457.8,530,384.8,484.9
29/08/2012 8:30,277.9,530,530,410.4,363.6,530,277.4,341.7
29/08/2012 8:40,291.1,530,530,378.4,361.7,530,296.3,313.4
29/08/2012 8:50,357,530,530,450,420.1,530,431.9,413.3
29/08/2012 9:00,270.4,530,530,402.9,363.6,530,309.5,330.4
29/08/2012 9:10,283.6,530,530,406.7,401.3,530,324.5,353
29/08/2012 9:20,262.9,530,530,389.7,414.4,530,311.3,353
29/08/2012 9:30,255.3,530,530,378.5,367.4,530,286.9,324.8
29/08/2012 9:40,221.4,530,530,318.2,320.3,530,247.3,283.3
29/08/2012 9:50,193.2,530,530,276.8,267.6,530,205.9,232.5
29/08/2012 10:00,178.1,530,530,256,244.9,530,175.7,206.1
29/08/2012 10:10,172.4,530,530,244.7,239.3,530,172,204.2
29/08/2012 10:20,149.8,530,530,207,196,530,139.9,162.8
29/08/2012 10:30,151.7,530,530,203.3,203.5,530,141.8,170.3
29/08/2012 10:40,129.1,530,530,163.7,165.8,530,111.7,138.3
29/08/2012 10:50,117.8,530,530,133.6,137.6,530,92.9,117.6
29/08/2012 11:00,117.8,530,530,131.7,132,530,92.9,111.9
29/08/2012 11:10,117.8,530,530,131.7,131.9,530,96.6,117.6
29/08/2012 11:20,114.1,530,530,124.2,124.4,530,92.9,113.8
29/08/2012 11:30,115.9,530,125.8,128,124.4,530,96.6,115.7
29/08/2012 11:40,117.8,530,127.7,131.7,126.3,530,98.5,117.6
29/08/2012 11:50,119.7,505.4,120.2,133.6,128.2,530,100.4,119.5
29/08/2012 12:00,121.6,341.8,120.2,146.8,133.8,530,111.7,128.9
29/08/2012 12:10,119.7,274.1,122.1,144.9,131.9,436.7,106,125.1
29/08/2012 12:20,119.7,530,127.7,146.8,132,530,109.8,127
29/08/2012 12:30,115.9,530,127.7,131.7,124.4,433,94.7,115.7
29/08/2012 12:40,115.9,530,120.2,135.5,126.3,530,100.4,119.5
29/08/2012 12:50,114.1,530,530,129.8,124.4,530,98.5,119.5
29/08/2012 13:00,114.1,530,131.5,122.3,116.9,530,83.4,106.3
29/08/2012 13:10,114.1,530,131.5,118.5,113.1,530,83.4,106.3
29/08/2012 13:20,112.2,530,116.4,118.5,109.3,530,83.4,104.4
29/08/2012 13:30,116,530,105.1,124.2,113.1,530,89.1,108.2
29/08/2012 13:40,114.1,353.1,108.9,126,116.9,530,91,111.9
29/08/2012 13:50,115.9,530,103.2,120.4,111.2,344.6,83.4,104.4
29/08/2012 14:00,114.1,530,131.5,120.4,113.1,530,85.3,108.2
29/08/2012 14:10,112.2,530,114.5,120.4,111.2,318.3,85.3,106.3
29/08/2012 14:20,115.9,530,101.3,122.3,113.1,342.8,91,110
29/08/2012 14:30,114.1,530,112.7,116.7,111.2,325.9,87.2,108.2
29/08/2012 14:40,115.9,443.3,114.5,126,115,530,89.1,108.2
29/08/2012 14:50,115.9,341.8,105.1,124.2,111.2,380.3,85.3,106.3
29/08/2012 15:00,112.2,530,108.9,116.7,107.5,312.7,83.4,104.4
29/08/2012 15:10,112.2,530,105.1,118.5,105.6,316.5,81.6,102.5
29/08/2012 15:20,115.9,317.4,97.6,120.4,107.5,305.1,87.2,106.3
29/08/2012 15:30,117.8,296.7,103.2,126,113.1,359.6,102.3,117.6
29/08/2012 15:40,121.6,257.2,108.9,127.9,118.8,530,104.2,123.2
29/08/2012 15:50,119.7,251.6,110.8,126.1,116.9,530,96.6,115.7
29/08/2012 16:00,117.9,259.1,107,124.2,115,374.7,89.1,108.2
29/08/2012 16:10,121.6,277.9,114.6,128,118.8,378.5,100.4,117.6
29/08/2012 16:20,127.2,272.3,110.8,131.7,120.6,361.5,106,125.1
29/08/2012 16:30,125.4,285.4,108.9,135.5,124.4,530,111.7,128.9
29/08/2012 16:40,121.6,530,116.4,129.8,118.8,371,92.9,111.9
29/08/2012 16:50,127.3,530,120.2,133.6,120.7,421.7,104.2,121.4
29/08/2012 17:00,144.2,530,122.1,146.8,130.1,453.7,134.3,147.7
29/08/2012 17:10,159.3,437.7,123.9,171.3,143.2,530,158.8,168.4
29/08/2012 17:20,176.2,407.7,131.5,205.2,154.5,444.4,183.3,192.9
29/08/2012 17:30,196.9,370.2,139,248.5,169.6,374.9,211.5,219.3
29/08/2012 17:40,219.6,357.1,142.8,318.1,182.8,380.6,247.3,255.1
29/08/2012 17:50,244,362.8,161.6,451.7,199.8,405.1,285,309.7
29/08/2012 18:00,261,327.1,159.7,530,216.7,390.1,315.1,321
29/08/2012 18:10,281.7,323.4,176.7,530,228,401.5,530,343.6
29/08/2012 18:20,302.4,323.4,180.5,530,245,409,530,375.6
29/08/2012 18:30,304.3,314,182.3,530,250.6,405.2,530,368.1
29/08/2012 18:40,342,321.5,197.4,530,269.4,425.9,530,530
29/08/2012 18:50,358.9,293.2,184.2,530,267.6,399.6,530,349.2
29/08/2012 19:00,530,283.8,186.1,530,350.4,384.6,530,358.7
29/08/2012 19:10,530,274.4,188,530,326,386.5,530,530
29/08/2012 19:20,336.3,281.9,178.6,530,301.4,382.6,530,530
29/08/2012 19:30,530,310.2,189.9,525.3,316.6,399.7,530,530
29/08/2012 19:40,360.8,353.5,204.9,532.7,305.2,435.4,530,530
29/08/2012 19:50,391,389.3,238.9,530,320.4,471.2,530,533.7
29/08/2012 20:00,432.4,355.4,205,530,350.4,456.1,530,471.7
29/08/2012 20:10,366.4,293.2,191.8,530,331.6,422.2,530,420.8
29/08/2012 20:20,530,323.4,201.2,530,331.6,412.8,530,530
29/08/2012 20:30,507.7,315.8,216.2,530,530,420.4,530,530
29/08/2012 20:40,530,323.4,229.4,530,530,435.5,530,530
29/08/2012 20:50,421.1,361.1,237,530,356.1,443,530,530
29/08/2012 21:00,381.5,402.5,265.2,530,339.1,471.2,530,530
29/08/2012 21:10,530,438.3,432.9,530,520,525.9,530,530
29/08/2012 21:20,426.7,530,513.8,530,384.3,530,490.3,530
29/08/2012 21:30,436.2,481.6,316.1,530,403.2,533.3,494.1,507.5
29/08/2012 21:40,488.9,460.9,289.7,530,504.9,531.5,530,530
29/08/2012 21:50,487,436.4,285.9,530,530,497.6,530,533.8
29/08/2012 22:00,530,391.2,223.8,530,530,459.9,530,479.2
29/08/2012 22:10,519,417.6,276.5,530,530,465.6,530,530
29/08/2012 22:20,447.5,457.1,310.4,530,519.9,456.2,529.8,530
29/08/2012 22:30,530,460.9,415.9,530,530,488.2,530,530
29/08/2012 22:40,530,396.9,263.4,530,530,505.1,530,530
29/08/2012 22:50,519,427,382,530,530,530,530,530
29/08/2012 23:00,473.9,391.2,406.5,530,530,527.8,530,530
29/08/2012 23:10,460.6,489.1,440.4,530,530,530,530,530
29/08/2012 23:20,492.7,530,512,530,530,530,530,530
29/08/2012 23:30,526.5,507.9,530,530,533.1,522.1,530,530
29/08/2012 23:40,530,481.6,284.1,530,530,524,530,530
29/08/2012 23:50,530,457.1,274.7,530,527.5,495.7,530,530
30/08/2012 0:00,530,530,530,530,495.5,508.9,530,530
30/08/2012 0:10,530,460.9,351.9,530,530,520.2,530,530
30/08/2012 0:20,515.3,460.9,308.5,530,530,530,530,530
30/08/2012 0:30,456.9,489.1,363.2,530,530,530,530,530
30/08/2012 0:40,522.8,464.6,340.6,530,530,530,533.6,530
30/08/2012 0:50,530,494.8,506.3,530,530,531.5,530,530
30/08/2012 1:00,517.1,442,314.2,530,529.4,530,530,516.9
30/08/2012 1:10,530,436.4,331.2,530,530,530,530,530
30/08/2012 1:20,530,443.9,365.1,530,530,530,530,530
30/08/2012 1:30,530,427,340.6,530,530,512.7,530,518.8
30/08/2012 1:40,528.4,470.3,419.6,530,530,530,530,530
30/08/2012 1:50,530,447.7,316.1,530,530,524,530,530
30/08/2012 2:00,530,530,530,530,530,530,530,530
30/08/2012 2:10,464.4,530,436.6,530,530,530,492.2,530
30/08/2012 2:20,532.2,530,530,530,530,530,530,530
30/08/2012 2:30,524.7,530,361.3,530,530,530,527.9,518.8
30/08/2012 2:40,530,421.3,372.6,530,529.4,530,530,530
30/08/2012 2:50,530,425.1,350,530,530,530,530,530
30/08/2012 3:00,520.9,519.3,530,530,530,530,530,530
30/08/2012 3:10,473.8,530,530,530,530,530,530,530
30/08/2012 3:20,507.8,530,491.3,530,530,530,530,530
30/08/2012 3:30,530,477.8,291.6,530,530,514.5,4,530
30/08/2012 3:40,530,479.7,530,530,501.1,529.6,530,530
30/08/2012 3:50,485.1,530,530,530,493.6,530,530,530
30/08/2012 4:00,470.1,530,530,530,529.4,530,530,530
30/08/2012 4:10,430.5,530,530,530,444.6,530,433.8,530
30/08/2012 4:20,440,530,530,530,476.7,530,396.2,530
30/08/2012 4:30,479.5,530,530,530,484.2,530,386.7,530
30/08/2012 4:40,434.3,530,530,530,530,530,369.8,530
30/08/2012 4:50,402.3,530,530,530,465.3,530,350.9,513.1
30/08/2012 5:00,381.6,530,530,480.2,384.4,530,352.8,413.3
30/08/2012 5:10,530,530,530,530,439.1,530,530,530
30/08/2012 5:20,530,530,436.7,530,530,530,530,484.9
30/08/2012 5:30,530,300.8,165.4,530,530,437.3,530,375.6
30/08/2012 5:40,530,274.5,174.9,530,530,409.1,530,475.5
30/08/2012 5:50,530,297,208.7,530,530,429.8,530,530
30/08/2012 6:00,530,402.5,318,530,530,450.5,530,530
30/08/2012 6:10,530,430.7,363.2,530,480.4,473.1,530,530
30/08/2012 6:20,530,481.6,331.1,530,530,458,530,479.2
30/08/2012 6:30,500.2,530,530,530,435.2,531.5,530,530
30/08/2012 6:40,423,530,530,530,501.2,530,418.8,530
30/08/2012 6:50,311.9,530,530,519.7,410.7,530,258.6,319.1
30/08/2012 7:00,212,530,530,369,307.1,530,185.2,219.3
30/08/2012 7:10,191.3,530,530,331.3,282.6,530,175.7,209.9
30/08/2012 7:20,159.3,530,530,259.8,235.6,530,149.4,174.1
30/08/2012 7:30,178.1,530,530,299.3,235.5,530,179.5,202.3
30/08/2012 7:40,168.7,530,530,278.6,233.7,530,181.4,206.1
30/08/2012 7:50,146.1,530,530,216.5,199.8,530,147.5,170.3
30/08/2012 8:00,138.6,530,530,205.1,186.6,530,138.1,162.8
30/08/2012 8:10,129.2,530,530,178.8,169.6,530,119.2,142.1
30/08/2012 8:20,121.6,530,530,156.2,150.8,530,102.3,123.2
30/08/2012 8:30,117.8,530,530,143,139.5,530,91,113.8
30/08/2012 8:40,117.8,530,530,137.4,133.8,530,92.9,115.7
30/08/2012 8:50,114.1,530,159.7,129.8,128.2,530,92.9,113.8
30/08/2012 9:00,114.1,530,154.1,126.1,122.5,530,91,111.9
30/08/2012 9:10,114.1,530,155.9,122.3,118.8,530,83.5,106.3
30/08/2012 9:20,112.2,530,137.1,120.4,115,530,79.68,102.5
30/08/2012 9:30,114.1,530,118.3,120.4,113.1,530,79.68,100.6
30/08/2012 9:40,114.1,530,112.6,118.5,113.1,530,79.68,102.5
30/08/2012 9:50,114.1,530,112.7,118.5,111.2,530,77.8,102.5
30/08/2012 10:00,114.1,530,112.7,118.5,111.2,530,75.91,100.6
30/08/2012 10:10,116,530,108.9,116.7,109.4,530,77.82,100.6
30/08/2012 10:20,114.1,253.5,112.7,116.7,107.5,530,74.03,98.8
30/08/2012 10:30,114.1,206.4,99.5,116.6,105.6,530,75.91,98.7
30/08/2012 10:40,112.2,266.6,103.2,116.7,105.6,530,75.94,100.6
30/08/2012 10:50,114.1,530,105.1,116.6,107.5,530,79.68,100.6
30/08/2012 11:00,114.1,247.8,105.1,114.8,103.7,530,75.92,96.9
30/08/2012 11:10,114.1,259.1,99.5,114.8,105.6,530,75.91,98.7
30/08/2012 11:20,112.2,298.6,108.9,116.7,105.6,530,77.8,100.6
30/08/2012 11:30,116,260.9,93.8,116.7,105.6,530,79.68,100.6
30/08/2012 11:40,112.2,261,103.2,116.7,105.6,530,77.8,100.6
30/08/2012 11:50,112.2,287.3,101.4,116.7,105.6,530,77.8,100.6
30/08/2012 12:00,114.1,270.3,101.4,116.6,105.6,530,75.92,100.6
30/08/2012 12:10,114.1,238.4,93.8,116.7,105.6,530,77.8,100.6
30/08/2012 12:20,114.1,249.7,99.5,114.8,103.7,352.1,79.68,100.6
30/08/2012 12:30,112.2,259.1,101.3,114.8,105.6,530,79.68,100.6
30/08/2012 12:40,112.2,272.2,105.1,116.6,105.6,335.2,79.68,102.5
30/08/2012 12:50,112.2,277.9,101.3,116.6,105.6,530,79.68,104.4
30/08/2012 13:00,114.1,238.4,95.7,116.7,105.6,370.9,81.6,100.6
30/08/2012 13:10,112.2,240.3,95.7,116.7,103.7,316.4,79.68,100.6
30/08/2012 13:20,114.1,249.7,99.5,118.5,105.6,320.2,83.4,102.5
30/08/2012 13:30,114.1,247.8,99.5,120.4,107.5,337.1,89.1,108.2
30/08/2012 13:40,114.1,262.8,110.8,122.3,109.3,363.4,91,111.9
30/08/2012 13:50,114.1,264.7,107,122.3,109.3,384.1,85.3,104.4
30/08/2012 14:00,114.1,274.1,101.3,122.3,109.3,333.3,83.4,102.5
30/08/2012 14:10,114.1,259.1,97.6,122.3,109.4,299.5,89.1,108.2
30/08/2012 14:20,114.1,232.7,99.5,120.4,109.3,284.4,92.9,110
30/08/2012 14:30,116,230.9,95.7,120.4,109.4,297.6,87.2,106.3
30/08/2012 14:40,116,245.9,97.6,124.2,109.3,316.4,83.4,102.5
30/08/2012 14:50,114.1,242.1,97.6,124.2,109.4,299.5,92.9,108.2
30/08/2012 15:00,116,245.9,101.4,128,113.1,307,100.4,115.7
30/08/2012 15:10,116,249.7,101.3,129.8,115,297.6,98.5,115.7
30/08/2012 15:20,117.8,253.4,103.2,133.6,116.9,312.6,92.9,111.9
30/08/2012 15:30,119.7,274.1,107,133.6,118.8,384.1,94.8,110
30/08/2012 15:40,121.6,274.1,108.9,137.4,118.8,530,102.3,117.6
30/08/2012 15:50,123.5,253.5,107,141.1,122.5,361.5,107.9,123.2
30/08/2012 16:00,131,296.7,116.4,150.5,128.2,322.1,117.4,132.6
30/08/2012 16:10,132.9,266.6,114.5,154.3,130.1,320.2,117.4,130.8
30/08/2012 16:20,132.9,279.8,118.3,159.9,133.8,331.5,117.4,134.5
30/08/2012 16:30,138.6,300.5,118.3,165.6,135.7,333.4,124.9,138.3
30/08/2012 16:40,159.3,372,127.7,182.6,145.1,359.8,145.6,160.9
30/08/2012 16:50,170.6,390.8,139,207,152.7,367.3,166.3,176
30/08/2012 17:00,176.2,343.9,140.9,224,158.3,378.6,173.9,181.6
30/08/2012 17:10,187.5,341.9,137.1,242.8,165.8,406.8,185.1,191
30/08/2012 17:20,225.2,355.2,152.2,318.1,179,406.9,224.7,226.8
30/08/2012 17:30,261,355.3,159.8,530,196,408.9,281.2,273.9
30/08/2012 17:40,287.4,355.3,161.6,530,209.2,405.2,339.6,307.8
30/08/2012 17:50,332.6,370.5,182.3,530,226.1,414.7,530,402
30/08/2012 18:00,340.1,387.4,203.1,530,239.3,427.9,530,530
30/08/2012 18:10,330.7,361.1,184.2,506.4,243.1,422.2,503.3,392.6
30/08/2012 18:20,340.1,376.1,199.3,530,254.4,441,482.6,411.3
30/08/2012 18:30,362.7,389.3,193.6,530,260,444.8,446.9,507.3
30/08/2012 18:40,375.9,402.5,208.7,530,265.7,458,530,530
30/08/2012 18:50,375.9,402.5,206.8,530,275.1,458,530,428.4
30/08/2012 19:00,530,398.7,225.7,530,297.7,443,530,451
30/08/2012 19:10,530,379.9,238.9,530,297.7,459.9,530,490.5
